"date","state","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2021-02-17","TN",10985,8834,31,2151,18120,18120,1245,57,,320,5994830,7423,,,5896787,,173,760303,639607,780,0,,131976,,,737650,729629,,0,6755133,8203,,1265367,,,,0,6634437,7904
"2021-02-16","TN",10954,8810,17,2144,18063,18063,1219,36,,329,5987407,7676,,,5889487,,173,759523,639126,962,0,,131553,,,737046,726910,,0,6746930,8638,,1255785,,,,0,6626533,8252
"2021-02-15","TN",10937,8797,4,2140,18027,18027,1221,10,,332,5979731,10535,,,5881967,,180,758561,638550,1143,0,,131141,,,736314,724031,,0,6738292,11678,,1243972,,,,0,6618281,11332
"2021-02-14","TN",10933,8793,31,2140,18017,18017,1246,20,,313,5969196,13712,,,5871524,,182,757418,637753,1347,0,,130775,,,735425,722598,,0,6726614,15059,,1240889,,,,0,6606949,14674
"2021-02-13","TN",10902,8769,9,2133,17997,17997,1285,28,,331,5955484,18778,,,5857936,,181,756071,636791,1792,0,,130365,,,734339,720977,,0,6711555,20570,,1236965,,,,0,6592275,20034
"2021-02-12","TN",10893,8761,81,2132,17969,17969,1332,49,,338,5936706,23179,,,5839323,,184,754279,635535,2246,0,,129787,,,732918,718749,,0,6690985,25425,,1226193,,,,0,6572241,24807
"2021-02-11","TN",10812,8706,81,2106,17920,17920,1385,45,,362,5913527,23004,,,5816398,,199,752033,633907,1624,0,,129106,,,731036,716136,,0,6665560,24628,,1212208,,,,0,6547434,24051
"2021-02-10","TN",10731,8652,100,2079,17875,17875,1419,89,,393,5890523,25468,,,5794129,,214,750409,632860,2947,0,,128389,,,729254,714067,,0,6640932,28415,,1200650,,,,0,6523383,27589
"2021-02-09","TN",10631,8586,65,2045,17786,17786,1404,91,,409,5865055,8083,,,5768956,,220,747462,630739,1636,0,,127541,,,726838,710742,,0,6612517,9719,,1184877,,,,0,6495794,8984
"2021-02-08","TN",10566,8536,97,2030,17695,17695,1431,39,,398,5856972,10746,,,5761000,,208,745826,629838,1226,0,,126743,,,725810,707098,,0,6602798,11972,,1168830,,,,0,6486810,11616
"2021-02-07","TN",10469,8465,6,2004,17656,17656,1439,14,,405,5846226,26057,,,5750383,,211,744600,628968,2387,0,,126335,,,724811,705492,,0,6590826,28444,,960489,,,,0,6475194,27884
"2021-02-06","TN",10463,8457,58,2006,17642,17642,1514,78,,418,5820169,27347,,,5724638,,228,742213,627141,3182,0,,125726,,,722672,703426,,0,6562382,30529,,956295,,,,0,6447310,29654
"2021-02-05","TN",10405,8414,203,1991,17564,17564,1558,95,,438,5792822,26027,,,5697699,,235,739031,624834,2661,0,,124762,,,719957,700620,,0,6531853,28688,,944196,,,,0,6417656,27910
"2021-02-04","TN",10202,8279,169,1923,17469,17469,1562,107,,433,5766795,27681,,,5671947,,236,736370,622951,3154,0,,123907,,,717799,697110,,0,6503165,30835,,933177,,,,0,6389746,29948
"2021-02-03","TN",10033,8168,133,1865,17362,17362,1638,86,,474,5739114,11656,,,5644464,,266,733216,620684,1856,0,,122962,,,715334,693707,,0,6472330,13512,,923149,,,,0,6359798,12728
"2021-02-02","TN",9900,8068,147,1832,17276,17276,1687,104,,471,5727458,8787,,,5633076,,277,731360,619612,2173,0,,122057,,,713994,688963,,0,6458818,10960,,915501,,,,0,6347070,10080
"2021-02-01","TN",9753,7975,103,1778,17172,17172,1682,52,,447,5718671,8692,,,5624287,,253,729187,618319,1326,0,,121133,,,712703,685162,,0,6447858,10018,,905061,,,,0,6336990,9606
"2021-01-31","TN",9650,7902,76,1748,17120,17120,1699,28,,435,5709979,29999,,,5615708,,254,727861,617405,3119,0,,120656,,,711676,683295,,0,6437840,33118,,902832,,,,0,6327384,32363
"2021-01-30","TN",9574,7846,113,1728,17092,17092,1806,154,,467,5679980,43306,,,5586102,,274,724742,615041,2251,0,,119881,,,708919,680847,,0,6404722,45557,,895970,,,,0,6295021,47806
"2021-01-29","TN",9461,7768,44,1693,16938,16938,1960,0,,522,5636674,0,,,5543450,,306,722491,613161,4908,0,,117024,,,703765,676878,,0,6359165,4908,,870493,,,,0,6247215,0
"2021-01-28","TN",9417,7737,101,1680,16938,16938,2009,115,,533,5636674,12611,,,5543450,,315,717583,610541,1777,0,,117024,,,703765,672110,,0,6354257,14388,,870493,,,,0,6247215,13969
"2021-01-27","TN",9316,7667,154,1649,16823,16823,2167,116,,580,5624063,23503,,,5531270,,347,715806,609183,3400,0,,116453,,,701976,668021,,0,6339869,26903,,868070,,,,0,6233246,26094
"2021-01-26","TN",9162,7571,192,1591,16707,16707,2166,147,,604,5600560,7274,,,5508047,,359,712406,606592,1979,0,,115631,,,699105,662533,,0,6312966,9253,,859827,,,,0,6207152,8531
"2021-01-25","TN",8970,7431,111,1539,16560,16560,2196,56,,608,5593286,12552,,,5500435,,355,710427,605335,1710,0,,114917,,,698186,657031,,0,6303713,14262,,849191,,,,0,6198621,14031
"2021-01-24","TN",8859,7351,40,1508,16504,16504,2269,23,,627,5580734,23669,,,5488083,,376,708717,603856,2841,0,,114543,,,696507,654335,,0,6289451,26510,,847549,,,,0,6184590,25830
"2021-01-23","TN",8819,7322,42,1497,16481,16481,2396,59,,648,5557065,27434,,,5464779,,386,705876,601695,4029,0,,113751,,,693981,651283,,0,6262941,31463,,843511,,,,0,6158760,30455
"2021-01-22","TN",8777,7292,93,1485,16422,16422,2514,78,,670,5529631,24248,,,5437802,,398,701847,598674,4064,0,,112679,,,690503,646144,,0,6231478,28312,,834436,,,,0,6128305,27146
"2021-01-21","TN",8684,7221,128,1463,16344,16344,2673,111,,688,5505383,20213,,,5413982,,412,697783,595776,3492,0,,111498,,,687177,639444,,0,6203166,23705,,823566,,,,0,6101159,22675
"2021-01-20","TN",8556,7134,86,1422,16233,16233,2813,99,,738,5485170,19236,,,5394293,,418,694291,593314,4483,0,,109839,,,684191,633428,,0,6179461,23719,,810417,,,,0,6078484,21951
"2021-01-19","TN",8470,7082,40,1388,16134,16134,2775,73,,693,5465934,10937,,,5375397,,404,689808,590599,2057,0,,108042,,,681136,624306,,0,6155742,12994,,797881,,,,0,6056533,11986
"2021-01-18","TN",8430,7050,39,1380,16061,16061,2810,43,,723,5454997,12260,,,5364901,,402,687751,589550,2430,0,,106748,,,679646,614720,,0,6142748,14690,,785040,,,,0,6044547,14116
"2021-01-17","TN",8391,7020,36,1371,16018,16018,2856,65,,740,5442737,26433,,,5352914,,411,685321,587694,4474,0,,106105,,,677517,610796,,0,6128058,30907,,782409,,,,0,6030431,29740
"2021-01-16","TN",8355,6987,44,1368,15953,15953,2972,80,,722,5416304,24674,,,5327070,,388,680847,584387,4808,0,,104924,,,673621,605596,,0,6097151,29482,,777061,,,,0,6000691,28318
"2021-01-15","TN",8311,6970,79,1341,15873,15873,3034,120,,755,5391630,28581,,,5302944,,402,676039,580743,5557,0,,103634,,,669429,602938,,0,6067669,34138,,767817,,,,0,5972373,32918
"2021-01-14","TN",8232,6909,84,1323,15753,15753,3150,98,,781,5363049,20429,,,5274954,,436,670482,576406,4983,0,,102283,,,664501,596883,,0,6033531,25412,,756813,,,,0,5939455,24216
"2021-01-13","TN",8148,6856,137,1292,15655,15655,3193,145,,783,5342620,17478,,,5254875,,445,665499,572619,4625,0,,100966,,,660364,588974,,0,6008119,22103,,746789,,,,0,5915239,20426
"2021-01-12","TN",8011,6757,146,1254,15510,15510,3230,151,,756,5325142,12884,,,5236613,,432,660874,569671,3478,0,,99157,,,658200,579345,,0,5986016,16362,,733789,,,,0,5894813,14953
"2021-01-11","TN",7865,6659,80,1206,15359,15359,3249,52,,766,5312258,18068,,,5224227,,447,657396,567602,3527,0,,97320,,,655633,568910,,0,5969654,21595,,720816,,,,0,5879860,20996
"2021-01-10","TN",7785,6607,81,1178,15307,15307,3263,53,,778,5294190,31719,,,5206785,,459,653869,564674,7419,0,,96638,,,652079,565197,,0,5948059,39138,,718561,,,,0,5858864,37062
"2021-01-09","TN",7704,6545,86,1159,15254,15254,3416,76,,828,5262471,27551,,,5175768,,487,646450,559331,5844,0,,94436,,,646034,560642,,0,5908921,33395,,709263,,,,0,5821802,32100
"2021-01-08","TN",7618,6491,126,1127,15178,15178,3482,110,,811,5234920,28338,,,5149497,,474,640606,554782,6369,0,,93026,,,640205,559625,,0,5875526,34707,,701348,,,,0,5789702,33593
"2021-01-07","TN",7492,6405,111,1087,15068,15068,3533,133,,819,5206582,32730,,,5121761,,474,634237,549527,9000,0,,91543,,,634348,555634,,0,5840819,41730,,691687,,,,0,5756109,39767
"2021-01-06","TN",7381,6326,114,1055,14935,14935,3554,100,,831,5173852,24513,,,5089894,,478,625237,542490,7588,0,,89286,,,626448,548838,,0,5799089,32101,,680506,,,,0,5716342,29875
"2021-01-05","TN",7267,6241,99,1026,14835,14835,3465,75,,816,5149339,10574,,,5066078,,469,617649,537128,5399,0,,86762,,,620389,539207,,0,5766988,15973,,666463,,,,0,5686467,13228
"2021-01-04","TN",7168,6182,143,986,14760,14760,3407,112,,825,5138765,11659,,,5055608,,471,612250,534474,3953,0,,83849,,,617631,530494,,0,5751015,15612,,650344,,,,0,5673239,14598
"2021-01-03","TN",7025,6070,55,955,14648,14648,3371,41,,792,5127106,12338,,,5044159,,467,608297,531535,4165,0,,82663,,,614482,526966,,0,5735403,16503,,646912,,,,0,5658641,15364
"2021-01-02","TN",6970,6029,63,941,14607,14607,3303,76,,791,5114768,57512,,,5032085,,453,604132,528509,17330,0,,81422,,,611192,523089,,0,5718900,74842,,644293,,,,0,5643277,71562
"2021-01-01","TN",6907,5990,0,917,14531,14531,3378,0,,813,5057256,0,,,4976015,,471,586802,514459,0,0,,77898,,,595700,508914,,0,5644058,0,,624501,,,,0,5571715,0
"2020-12-31","TN",6907,5990,97,917,14531,14531,3429,114,,826,5057256,19797,,,4976015,,475,586802,514459,5993,0,,77898,,,595700,508914,,0,5644058,25790,,624501,,,,0,5571715,24402
"2020-12-30","TN",6810,5923,100,887,14417,14417,3425,141,,819,5037459,21115,,,4957138,,466,580809,509854,8220,0,,76280,,,590175,501691,,0,5618268,29335,,615891,,,,0,5547313,26426
"2020-12-29","TN",6710,5853,122,857,14276,14276,3274,120,,798,5016344,8956,,,4936970,,455,572589,504543,4797,0,,72935,,,583917,493743,,0,5588933,13753,,601730,,,,0,5520887,11429
"2020-12-28","TN",6588,5766,76,822,14156,14156,3151,65,,797,5007388,10550,,,4928121,,485,567792,502070,3712,0,,70389,,,581337,483525,,0,5575180,14262,,586106,,,,0,5509458,13344
"2020-12-27","TN",6512,5708,69,804,14091,14091,3023,20,,799,4996838,9615,,,4917841,,462,564080,499276,3188,0,,69248,,,578273,480227,,0,5560918,12803,,582881,,,,0,5496114,11517
"2020-12-26","TN",6443,5657,12,786,14071,14071,3002,27,,773,4987223,59869,,,4908413,,460,560892,497374,14395,0,,67867,,,576184,476700,,0,5548115,74264,,580083,,,,0,5484597,71515
"2020-12-25","TN",6431,5646,0,785,14044,14044,3092,0,,757,4927354,0,,,4849895,,451,546497,485728,0,0,,64996,,,563187,462694,,0,5473851,0,,562546,,,,0,5413082,0
"2020-12-24","TN",6431,5646,51,785,14044,14044,3173,74,,813,4927354,22235,,,4849895,,471,546497,485728,5257,0,,64996,,,563187,462694,,0,5473851,27492,,562546,,,,0,5413082,26257
"2020-12-23","TN",6380,5612,111,768,13970,13970,3162,94,,783,4905119,25277,,,4828154,,438,541240,481706,7221,0,,63579,,,558671,455586,,0,5446359,32498,,554355,,,,0,5386825,29883
"2020-12-22","TN",6269,5529,133,740,13876,13876,3112,80,,783,4879842,13269,,,4803508,,426,534019,477100,4441,0,,60774,,,553434,447996,,0,5413861,17710,,539544,,,,0,5356942,16026
"2020-12-21","TN",6136,5427,65,709,13796,13796,2995,51,,789,4866573,50279,,,4790628,,415,529578,474343,9891,0,,58611,,,550288,438036,,0,5396151,60170,,524331,,,,0,5340916,58714
"2020-12-20","TN",6071,5378,111,693,13745,13745,2978,119,,765,4816294,56429,,,4741340,,398,519687,465908,16036,0,,56949,,,540862,434977,,0,5335981,72465,,519123,,,,0,5282202,69756
"2020-12-19","TN",5960,5287,0,673,13626,13626,3099,0,,767,4759865,0,,,4686095,,400,503651,452581,0,0,,54167,,,526351,425264,,0,5263516,0,,498503,,,,0,5212446,0
"2020-12-18","TN",5960,5287,115,673,13626,13626,3099,89,,767,4759865,56237,,,4686095,,400,503651,452581,10421,0,,54167,,,526351,425264,,0,5263516,66658,,498503,,,,0,5212446,64713
"2020-12-17","TN",5845,5195,177,650,13537,13537,3165,100,,780,4703628,26626,,,4631204,,399,493230,444105,8945,0,,51639,,,516529,418724,,0,5196858,35571,,483905,,,,0,5147733,32933
"2020-12-16","TN",5668,5059,53,609,13437,13437,3100,105,,757,4677002,48880,,,4605350,,378,484285,437798,11410,0,,48804,,,509450,411843,,0,5161287,60290,,467572,,,,0,5114800,57810
"2020-12-15","TN",5615,5022,74,593,13332,13332,3062,126,,737,4628122,37246,,,4557804,,366,472875,428868,8611,0,,46607,,,499186,404597,,0,5100997,45857,,454223,,,,0,5056990,44586
"2020-12-14","TN",5541,4964,79,577,13206,13206,2986,62,,717,4590876,50579,,,4521318,,368,464264,421528,9959,0,,45265,,,491086,394147,,0,5055140,60538,,443112,,,,0,5012404,59539
"2020-12-13","TN",5462,4902,62,560,13144,13144,2906,43,,689,4540297,73253,,,4471577,,359,454305,412568,11352,0,,43853,,,481288,390891,,0,4994602,84605,,429479,,,,0,4952865,83031
"2020-12-12","TN",5400,4849,73,551,13101,13101,2919,62,,705,4467044,6553,,,4399299,,356,442953,402790,6691,0,,42140,,,470535,387395,,0,4909997,13244,,411435,,,,0,4869834,11900
"2020-12-11","TN",5327,4787,87,540,13039,13039,2890,87,,710,4460491,47550,,,4393453,,342,436262,397443,7289,0,,40755,,,464481,383478,,0,4896753,54839,,399247,,,,0,4857934,53860
"2020-12-10","TN",5240,4722,69,518,12952,12952,2851,90,,684,4412941,25665,,,4346546,,349,428973,391133,6011,0,,39718,,,457528,382444,,0,4841914,31676,,392041,,,,0,4804074,30850
